billNo,date,time,billType,status,customerName,productName,quantity,unit,rate,lineTotal,lineProfit,gstRate,discount,grandTotal,paidAmount,udharAmount,grossProfit,paymentModes
KOS-2026-005012,2026-06-04,10:59,normal_sale,active,Walk-in,Reynolds Pen,2,piece,10.92,21.84,7.84,12,0,1449.36,1449.36,0,253.86,cash:1449.36
KOS-2026-005011,2026-06-04,10:37,normal_sale,active,Walk-in,Agarbatti Pack (20 sticks),2,piece,31.3,62.6,14.6,12,0,202.6,202,0,36,cash:202
KOS-2026-005011,2026-06-04,10:37,normal_sale,active,Walk-in,Clinic Plus Shampoo 175ml,1,piece,140,140,22,18,0,202.6,202,0,36,cash:202
KOS-2026-005010,2026-06-04,10:20,normal_sale,active,Walk-in,Vim Liquid 500ml,4,piece,122.49,489.96,97.96,18,27.85,502.11,502.11,0,77.11,cash:502.11
KOS-2026-005010,2026-06-04,10:20,normal_sale,active,Walk-in,Kurkure Masala Munch 70g,2,piece,20,40,7,12,27.85,502.11,502.11,0,77.11,cash:502.11
KOS-2026-005009,2026-06-04,09:57,normal_sale,active,Walk-in,Red Label Tea 250g,1,piece,157.13,157.13,29.13,5,0,193.41,193.41,0,38.41,upi:193.41
KOS-2026-005009,2026-06-04,09:57,normal_sale,active,Walk-in,Rajma (loose),0.25,kg,145.1,36.28,9.28,0,0,193.41,193.41,0,38.41,upi:193.41
KOS-2026-005008,2026-06-04,09:52,normal_sale,active,Vaishali Salunkhe,Lux Soap 100g,1,piece,40.33,40.33,10.33,18,0,40.33,40.33,0,10.33,cash:40.33
KOS-2026-005007,2026-06-04,09:46,normal_sale,active,Walk-in,Frooti 200ml,2,piece,10.49,20.98,3.98,12,0,217.64,217.64,0,57.34,cash:217.64
KOS-2026-005007,2026-06-04,09:46,normal_sale,active,Walk-in,Ginger,0.5,kg,116.02,58.01,19.01,0,0,217.64,217.64,0,57.34,cash:217.64
KOS-2026-005007,2026-06-04,09:46,normal_sale,active,Walk-in,Coca-Cola 750ml,3,piece,42.7,128.1,32.1,28,0,217.64,217.64,0,57.34,cash:217.64
KOS-2026-005007,2026-06-04,09:46,normal_sale,active,Walk-in,Parle-G Biscuit 100g,1,piece,10.55,10.55,2.25,18,0,217.64,217.64,0,57.34,cash:217.64
KOS-2026-005006,2026-06-04,09:38,normal_sale,active,Walk-in,Mother Dairy Paneer 200g,2,piece,105,210,34,5,0,404.7,404.7,0,77.7,upi:404.7
KOS-2026-005006,2026-06-04,09:38,normal_sale,active,Walk-in,Odonil Air Freshener 50g,1,piece,82.19,82.19,20.19,18,0,404.7,404.7,0,77.7,upi:404.7
KOS-2026-005006,2026-06-04,09:38,normal_sale,active,Walk-in,Agarbatti Pack (20 sticks),2,piece,31.3,62.6,14.6,12,0,404.7,404.7,0,77.7,upi:404.7
KOS-2026-005006,2026-06-04,09:38,normal_sale,active,Walk-in,Sugar (loose),1,kg,49.91,49.91,8.91,5,0,404.7,404.7,0,77.7,upi:404.7
KOS-2026-005005,2026-06-04,08:40,normal_sale,active,Rekha Bhosale,Vim Dishwash Bar 200g,1,piece,21.09,21.09,5.09,18,0,220.76,220.76,0,55.36,upi:220.76
KOS-2026-005005,2026-06-04,08:40,normal_sale,active,Rekha Bhosale,Farm Eggs,1,piece,8,8,1.8,0,0,220.76,220.76,0,55.36,upi:220.76
KOS-2026-005005,2026-06-04,08:40,normal_sale,active,Rekha Bhosale,Rava / Sooji (loose),0.5,kg,48.98,24.49,6.49,5,0,220.76,220.76,0,55.36,upi:220.76
KOS-2026-005005,2026-06-04,08:40,normal_sale,active,Rekha Bhosale,Tata Salt 1kg,2,piece,33.4,66.8,18.8,0,0,220.76,220.76,0,55.36,upi:220.76
KOS-2026-005005,2026-06-04,08:40,normal_sale,active,Rekha Bhosale,Lemon,1,piece,5.14,5.14,1.94,0,0,220.76,220.76,0,55.36,upi:220.76
KOS-2026-005005,2026-06-04,08:40,normal_sale,active,Rekha Bhosale,Chana Dal (loose),1,kg,95.24,95.24,21.24,0,0,220.76,220.76,0,55.36,upi:220.76
KOS-2026-005004,2026-06-03,21:29,normal_sale,active,Gurpreet Bhosale,Amul Cheese Slices 200g,2,piece,140,280,36,12,0,1208.63,1208.63,0,254.98,cash:1208.63
KOS-2026-005004,2026-06-03,21:29,normal_sale,active,Gurpreet Bhosale,Lux Soap 100g,1,piece,40.33,40.33,10.33,18,0,1208.63,1208.63,0,254.98,cash:1208.63
KOS-2026-005004,2026-06-03,21:29,normal_sale,active,Gurpreet Bhosale,Lays Classic Salted 52g,1,piece,22.47,22.47,5.97,12,0,1208.63,1208.63,0,254.98,cash:1208.63
KOS-2026-005004,2026-06-03,21:29,normal_sale,active,Gurpreet Bhosale,Ginger,0.5,kg,116.02,58.01,19.01,0,0,1208.63,1208.63,0,254.98,cash:1208.63
KOS-2026-005004,2026-06-03,21:29,normal_sale,active,Gurpreet Bhosale,Horlicks 500g,2,piece,314.21,628.42,138.42,18,0,1208.63,1208.63,0,254.98,cash:1208.63
KOS-2026-005004,2026-06-03,21:29,normal_sale,active,Gurpreet Bhosale,Maggi Noodles 70g,3,piece,14.55,43.65,9.15,12,0,1208.63,1208.63,0,254.98,cash:1208.63
KOS-2026-005004,2026-06-03,21:29,normal_sale,active,Gurpreet Bhosale,Moong Dal (loose),1,kg,130.61,130.61,34.61,0,0,1208.63,1208.63,0,254.98,cash:1208.63
KOS-2026-005004,2026-06-03,21:29,normal_sale,active,Gurpreet Bhosale,Match Box,1,piece,2.08,2.08,0.98,18,0,1208.63,1208.63,0,254.98,cash:1208.63
KOS-2026-005004,2026-06-03,21:29,normal_sale,active,Gurpreet Bhosale,Center Fresh Gum (jar pc),3,piece,1.02,3.06,0.51,18,0,1208.63,1208.63,0,254.98,cash:1208.63
KOS-2026-005003,2026-06-03,21:19,normal_sale,active,Walk-in,Amul Gold Milk 500ml,2,piece,34.79,69.58,9.58,0,0,69.58,69.58,0,9.58,upi:69.58
KOS-2026-005002,2026-06-03,20:47,normal_sale,active,Walk-in,Lays Classic Salted 52g,1,piece,22.47,22.47,5.97,12,0,310.29,310.29,0,70.94,upi:310.29
KOS-2026-005002,2026-06-03,20:47,normal_sale,active,Walk-in,Britannia Brown Bread,3,piece,52.9,158.7,32.7,0,0,310.29,310.29,0,70.94,upi:310.29
KOS-2026-005002,2026-06-03,20:47,normal_sale,active,Walk-in,Coca-Cola 750ml,3,piece,42.7,128.1,32.1,28,0,310.29,310.29,0,70.94,upi:310.29
KOS-2026-005002,2026-06-03,20:47,normal_sale,active,Walk-in,Center Fresh Gum (jar pc),1,piece,1.02,1.02,0.17,18,0,310.29,310.29,0,70.94,upi:310.29
KOS-2026-005001,2026-06-03,19:50,normal_sale,active,Maria Khan,Good Knight Refill 45ml,1,piece,91.97,91.97,19.97,18,0,151.25,151.25,0,31.25,upi:151.25
KOS-2026-005001,2026-06-03,19:50,normal_sale,active,Maria Khan,Rava / Sooji (loose),0.5,kg,48.98,24.49,6.49,5,0,151.25,151.25,0,31.25,upi:151.25
KOS-2026-005001,2026-06-03,19:50,normal_sale,active,Maria Khan,Amul Gold Milk 500ml,1,piece,34.79,34.79,4.79,0,0,151.25,151.25,0,31.25,upi:151.25
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Amul Masti Dahi 400g,2,piece,40,80,16,5,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Lemon,2,piece,5.14,10.28,3.88,0,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Fortune Sunflower Oil 1L,4,piece,168.48,673.92,121.92,5,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Britannia Marie Gold 250g,1,piece,41.48,41.48,8.48,18,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Tomato,1,kg,41.9,41.9,15.9,0,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Basmati Rice Premium (loose),0.5,kg,126.71,63.36,17.36,0,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Maggi Noodles 70g,1,piece,14.55,14.55,3.05,12,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Amul Taaza Milk 500ml,1,piece,28,28,3,0,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,MDH Garam Masala 100g,1,piece,95.44,95.44,17.44,5,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Lays Classic Salted 52g,1,piece,22.47,22.47,5.97,12,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-005000,2026-06-03,19:45,normal_sale,active,Walk-in,Tata Tea Gold 500g,2,piece,323.95,647.9,117.9,5,0,1719.3,1719.3,0,330.9,upi:1719.3
KOS-2026-004999,2026-06-03,19:43,normal_sale,active,Walk-in,Garlic,1,kg,156.74,156.74,44.74,0,25,793.67,793.67,0,151.67,cash:793.67
KOS-2026-004999,2026-06-03,19:43,normal_sale,active,Walk-in,Moong Dal (loose),0.5,kg,130.61,65.31,17.31,0,25,793.67,793.67,0,151.67,cash:793.67
KOS-2026-004999,2026-06-03,19:43,normal_sale,active,Walk-in,Thums Up 750ml,1,piece,41.23,41.23,9.23,28,25,793.67,793.67,0,151.67,cash:793.67
KOS-2026-004999,2026-06-03,19:43,normal_sale,active,Walk-in,Lifebuoy Soap 125g,1,piece,35.94,35.94,7.94,18,25,793.67,793.67,0,151.67,cash:793.67
KOS-2026-004999,2026-06-03,19:43,normal_sale,active,Walk-in,Fortune Sunflower Oil 1L,1,piece,168.48,168.48,30.48,5,25,793.67,793.67,0,151.67,cash:793.67
KOS-2026-004999,2026-06-03,19:43,normal_sale,active,Walk-in,Harpic Toilet Cleaner 500ml,2,piece,105,210,34,18,25,793.67,793.67,0,151.67,cash:793.67
KOS-2026-004999,2026-06-03,19:43,normal_sale,active,Walk-in,Sona Masoori Rice (loose),0.5,kg,58,29,6,0,25,793.67,793.67,0,151.67,cash:793.67
KOS-2026-004999,2026-06-03,19:43,normal_sale,active,Walk-in,Good Knight Refill 45ml,1,piece,91.97,91.97,19.97,18,25,793.67,793.67,0,151.67,cash:793.67
KOS-2026-004999,2026-06-03,19:43,normal_sale,active,Walk-in,Bisleri Water 1L,1,piece,20,20,7,18,25,793.67,793.67,0,151.67,cash:793.67
KOS-2026-004998,2026-06-03,19:26,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,42.7,42.7,10.7,28,25,409.38,409.38,0,92.88,upi:409.38
KOS-2026-004998,2026-06-03,19:26,normal_sale,active,Walk-in,Reynolds Pen,12,piece,10.92,131.04,47.04,12,25,409.38,409.38,0,92.88,upi:409.38
KOS-2026-004998,2026-06-03,19:26,normal_sale,active,Walk-in,Rajma (loose),0.25,kg,145.1,36.28,9.28,0,25,409.38,409.38,0,92.88,upi:409.38
KOS-2026-004998,2026-06-03,19:26,normal_sale,active,Walk-in,Toor Dal (loose),0.25,kg,161.66,40.42,10.92,0,25,409.38,409.38,0,92.88,upi:409.38
KOS-2026-004998,2026-06-03,19:26,normal_sale,active,Walk-in,Good Knight Refill 45ml,2,piece,91.97,183.94,39.94,18,25,409.38,409.38,0,92.88,upi:409.38
KOS-2026-004997,2026-06-03,19:04,normal_sale,active,Walk-in,Mother Dairy Paneer 200g,1,piece,105,105,17,5,0,105,105,0,17,upi:105
KOS-2026-004996,2026-06-03,18:17,normal_sale,active,Walk-in,Frooti 200ml,1,piece,10.49,10.49,1.99,12,0,178.97,178,0,31.5,cash:178
KOS-2026-004996,2026-06-03,18:17,normal_sale,active,Walk-in,Fortune Sunflower Oil 1L,1,piece,168.48,168.48,30.48,5,0,178.97,178,0,31.5,cash:178
KOS-2026-004995,2026-06-03,18:03,normal_sale,active,Walk-in,Close Up Red 150g,3,piece,95.79,287.37,53.37,18,25,396.66,396.66,0,76.16,cash:396.66
KOS-2026-004995,2026-06-03,18:03,normal_sale,active,Walk-in,Tomato,2,kg,41.9,83.8,31.8,0,25,396.66,396.66,0,76.16,cash:396.66
KOS-2026-004995,2026-06-03,18:03,normal_sale,active,Walk-in,Bisleri Water 1L,2,piece,20,40,14,18,25,396.66,396.66,0,76.16,cash:396.66
KOS-2026-004995,2026-06-03,18:03,normal_sale,active,Walk-in,Frooti 200ml,1,piece,10.49,10.49,1.99,12,25,396.66,396.66,0,76.16,cash:396.66
KOS-2026-004994,2026-06-03,17:51,normal_sale,active,Walk-in,Urad Dal (loose),1,kg,140.67,140.67,35.67,0,0,182.67,182.67,0,45.67,cash:182.67
KOS-2026-004994,2026-06-03,17:51,normal_sale,active,Walk-in,Wheat Atta (loose),1,kg,42,42,10,0,0,182.67,182.67,0,45.67,cash:182.67
KOS-2026-004993,2026-06-03,17:44,normal_sale,active,Shalini Joshi,Kissan Tomato Ketchup 500g,1,piece,105,105,17,12,0,105,105,0,17,cash:105
KOS-2026-004992,2026-06-03,17:43,normal_sale,active,Walk-in,Chana Dal (loose),0.5,kg,95.24,47.62,10.62,0,0,47.62,47,0,10,cash:47
KOS-2026-004991,2026-06-03,17:38,normal_sale,active,Walk-in,Lays Classic Salted 52g,2,piece,22.47,44.94,11.94,12,0,315.3,315.3,0,68.3,cash:111|upi:204.3
KOS-2026-004991,2026-06-03,17:38,normal_sale,active,Walk-in,Groundnut / Peanut (loose),0.5,kg,123.75,61.88,17.88,5,0,315.3,315.3,0,68.3,cash:111|upi:204.3
KOS-2026-004991,2026-06-03,17:38,normal_sale,active,Walk-in,Fortune Sunflower Oil 1L,1,piece,168.48,168.48,30.48,5,0,315.3,315.3,0,68.3,cash:111|upi:204.3
KOS-2026-004991,2026-06-03,17:38,normal_sale,active,Walk-in,Amul Masti Dahi 400g,1,piece,40,40,8,5,0,315.3,315.3,0,68.3,cash:111|upi:204.3
KOS-2026-004990,2026-06-03,17:21,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,42.7,42.7,10.7,28,0,134.67,134.67,0,30.67,upi:134.67
KOS-2026-004990,2026-06-03,17:21,normal_sale,active,Walk-in,Good Knight Refill 45ml,1,piece,91.97,91.97,19.97,18,0,134.67,134.67,0,30.67,upi:134.67
KOS-2026-004989,2026-06-03,17:03,normal_sale,active,Walk-in,Moong Dal (loose),0.5,kg,130.61,65.31,17.31,0,0,152.54,152.54,0,40.04,upi:152.54
KOS-2026-004989,2026-06-03,17:03,normal_sale,active,Walk-in,Kurkure Masala Munch 70g,2,piece,20,40,7,12,0,152.54,152.54,0,40.04,upi:152.54
KOS-2026-004989,2026-06-03,17:03,normal_sale,active,Walk-in,Onion,0.5,kg,36.44,18.22,6.22,0,0,152.54,152.54,0,40.04,upi:152.54
KOS-2026-004989,2026-06-03,17:03,normal_sale,active,Walk-in,Ginger,0.25,kg,116.02,29.01,9.51,0,0,152.54,152.54,0,40.04,upi:152.54
KOS-2026-004988,2026-06-03,14:22,normal_sale,active,Walk-in,Britannia Brown Bread,2,piece,52.9,105.8,21.8,0,25,495.75,495.75,0,58.25,upi:495.75
KOS-2026-004988,2026-06-03,14:22,normal_sale,active,Walk-in,Amul Gold Milk 500ml,1,piece,34.79,34.79,4.79,0,25,495.75,495.75,0,58.25,upi:495.75
KOS-2026-004988,2026-06-03,14:22,normal_sale,active,Walk-in,Frooti 200ml,1,piece,10.49,10.49,1.99,12,25,495.75,495.75,0,58.25,upi:495.75
KOS-2026-004988,2026-06-03,14:22,normal_sale,active,Walk-in,Amul Ghee 500ml,1,piece,369.67,369.67,54.67,12,25,495.75,495.75,0,58.25,upi:495.75
KOS-2026-004987,2026-06-03,12:52,normal_sale,active,Nitin Bhosale,Onion,0.5,kg,36.44,18.22,6.22,0,0,18.22,18.22,0,6.22,upi:18.22
KOS-2026-004986,2026-06-03,12:40,normal_sale,active,Rekha Rane,Vim Dishwash Bar 200g,1,piece,21.09,21.09,5.09,18,0,102.87,102.87,0,25.37,upi:102.87
KOS-2026-004986,2026-06-03,12:40,normal_sale,active,Rekha Rane,Thums Up 750ml,1,piece,41.23,41.23,9.23,28,0,102.87,102.87,0,25.37,upi:102.87
KOS-2026-004986,2026-06-03,12:40,normal_sale,active,Rekha Rane,Potato,1,kg,26,26,8,0,0,102.87,102.87,0,25.37,upi:102.87
KOS-2026-004986,2026-06-03,12:40,normal_sale,active,Rekha Rane,Maggi Noodles 70g,1,piece,14.55,14.55,3.05,12,0,102.87,102.87,0,25.37,upi:102.87
KOS-2026-004985,2026-06-03,11:24,normal_sale,active,Farida Gupta,Surf Excel Easy Wash 1kg,4,piece,143.99,575.96,103.96,18,0,575.96,575,0,103,cash:575
KOS-2026-004984,2026-06-03,10:26,normal_sale,active,Walk-in,Amul Gold Milk 500ml,2,piece,34.79,69.58,9.58,0,0,122.54,122.54,0,17.04,bank:122.54
KOS-2026-004984,2026-06-03,10:26,normal_sale,active,Walk-in,Sugar (loose),0.5,kg,49.91,24.96,4.46,5,0,122.54,122.54,0,17.04,bank:122.54
KOS-2026-004984,2026-06-03,10:26,normal_sale,active,Walk-in,Amul Taaza Milk 500ml,1,piece,28,28,3,0,0,122.54,122.54,0,17.04,bank:122.54
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Sunfeast Dark Fantasy 75g,2,piece,41.68,83.36,15.36,18,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Amul Masti Dahi 400g,3,piece,40,120,24,5,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Thums Up 750ml,1,piece,41.23,41.23,9.23,28,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Haldiram Bhujia 200g,1,piece,57.46,57.46,12.46,12,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Farm Eggs,1,piece,8,8,1.8,0,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Lifebuoy Soap 125g,1,piece,35.94,35.94,7.94,18,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Catch Red Chilli Powder 100g,1,piece,63.05,63.05,15.05,5,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Kurkure Masala Munch 70g,3,piece,20,60,10.5,12,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Lemon,1,piece,5.14,5.14,1.94,0,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Chana Dal (loose),2,kg,95.24,190.48,42.48,0,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Sugar (loose),2,kg,49.91,99.82,17.82,5,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Frooti 200ml,2,piece,10.49,20.98,3.98,12,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Poha (loose),1,kg,56,56,14,5,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Lux Soap 100g,2,piece,40.33,80.66,20.66,18,0,928.36,928.36,0,200.16,upi:928.36
EST-2026-000052,2026-06-03,10:23,estimate,active,Walk-in,Match Box,3,piece,2.08,6.24,2.94,18,0,928.36,928.36,0,200.16,upi:928.36
KOS-2026-004983,2026-06-03,10:22,normal_sale,active,Walk-in,MDH Garam Masala 100g,1,piece,95.44,95.44,17.44,5,25,406.26,406.26,0,63.76,upi:406.26
KOS-2026-004983,2026-06-03,10:22,normal_sale,active,Walk-in,Sona Masoori Rice (loose),0.25,kg,58,14.5,3,0,25,406.26,406.26,0,63.76,upi:406.26
KOS-2026-004983,2026-06-03,10:22,normal_sale,active,Walk-in,Reynolds Pen,1,piece,10.92,10.92,3.92,12,25,406.26,406.26,0,63.76,upi:406.26
KOS-2026-004983,2026-06-03,10:22,normal_sale,active,Walk-in,Dettol Antiseptic 250ml,1,piece,160.07,160.07,28.07,18,25,406.26,406.26,0,63.76,upi:406.26
KOS-2026-004983,2026-06-03,10:22,normal_sale,active,Walk-in,Lays Classic Salted 52g,2,piece,22.47,44.94,11.94,12,25,406.26,406.26,0,63.76,upi:406.26
KOS-2026-004983,2026-06-03,10:22,normal_sale,active,Walk-in,Potato,0.5,kg,26,13,4,0,25,406.26,406.26,0,63.76,upi:406.26
KOS-2026-004983,2026-06-03,10:22,normal_sale,active,Walk-in,Amul Masti Dahi 400g,1,piece,40,40,8,5,25,406.26,406.26,0,63.76,upi:406.26
KOS-2026-004983,2026-06-03,10:22,normal_sale,active,Walk-in,Agarbatti Pack (20 sticks),1,piece,31.3,31.3,7.3,12,25,406.26,406.26,0,63.76,upi:406.26
KOS-2026-004983,2026-06-03,10:22,normal_sale,active,Walk-in,Vim Dishwash Bar 200g,1,piece,21.09,21.09,5.09,18,25,406.26,406.26,0,63.76,upi:406.26
KOS-2026-004982,2026-06-03,10:13,normal_sale,active,Walk-in,Amul Taaza Milk 500ml,1,piece,28,28,3,0,0,578.61,578.61,0,128.61,upi:578.61
KOS-2026-004982,2026-06-03,10:13,normal_sale,active,Walk-in,Sugar (loose),1,kg,49.91,49.91,8.91,5,0,578.61,578.61,0,128.61,upi:578.61
KOS-2026-004982,2026-06-03,10:13,normal_sale,active,Walk-in,Colgate Strong Teeth 200g,2,piece,113.64,227.28,43.28,18,0,578.61,578.61,0,128.61,upi:578.61
KOS-2026-004982,2026-06-03,10:13,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,42.7,42.7,10.7,28,0,578.61,578.61,0,128.61,upi:578.61
KOS-2026-004982,2026-06-03,10:13,normal_sale,active,Walk-in,Classmate Notebook 172pg,4,piece,57.68,230.72,62.72,12,0,578.61,578.61,0,128.61,upi:578.61
KOS-2026-004981,2026-06-03,10:13,normal_sale,active,Rohit More,Coca-Cola 750ml,1,piece,42.7,42.7,10.7,28,0,98.7,98.7,0,16.7,cash:55|upi:43.7
KOS-2026-004981,2026-06-03,10:13,normal_sale,active,Rohit More,Amul Taaza Milk 500ml,2,piece,28,56,6,0,0,98.7,98.7,0,16.7,cash:55|upi:43.7
KOS-2026-004980,2026-06-03,10:11,normal_sale,active,Priya Patil,Maggi Noodles 70g,1,piece,14.55,14.55,3.05,12,0,527.76,527.76,0,108.76,upi:527.76
KOS-2026-004980,2026-06-03,10:11,normal_sale,active,Priya Patil,Dairy Milk 50g,3,piece,40,120,18,18,0,527.76,527.76,0,108.76,upi:527.76
KOS-2026-004980,2026-06-03,10:11,normal_sale,active,Priya Patil,Catch Red Chilli Powder 100g,4,piece,63.05,252.2,60.2,5,0,527.76,527.76,0,108.76,upi:527.76
KOS-2026-004980,2026-06-03,10:11,normal_sale,active,Priya Patil,Bingo Mad Angles 66g,1,piece,21.01,21.01,4.51,12,0,527.76,527.76,0,108.76,upi:527.76
KOS-2026-004980,2026-06-03,10:11,normal_sale,active,Priya Patil,Amul Masti Dahi 400g,2,piece,40,80,16,5,0,527.76,527.76,0,108.76,upi:527.76
KOS-2026-004980,2026-06-03,10:11,normal_sale,active,Priya Patil,Kurkure Masala Munch 70g,2,piece,20,40,7,12,0,527.76,527.76,0,108.76,upi:527.76
KOS-2026-004979,2026-06-03,10:04,normal_sale,active,Maria Pawar,Urad Dal (loose),1,kg,140.67,140.67,35.67,0,0,363.13,363,0,76,cash:363
KOS-2026-004979,2026-06-03,10:04,normal_sale,active,Maria Pawar,Clinic Plus Shampoo 175ml,1,piece,140,140,22,18,0,363.13,363,0,76,cash:363
KOS-2026-004979,2026-06-03,10:04,normal_sale,active,Maria Pawar,Thums Up 750ml,2,piece,41.23,82.46,18.46,28,0,363.13,363,0,76,cash:363
KOS-2026-004978,2026-06-03,10:02,normal_sale,active,Maria Pawar,Aashirvaad Atta 5kg,1,piece,303.09,303.09,58.09,5,0,303.09,303.09,0,58.09,upi:303.09
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Amul Taaza Milk 500ml,2,piece,28,56,6,0,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Toor Dal (loose),0.5,kg,161.66,80.83,21.83,0,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,42.7,42.7,10.7,28,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Colgate Strong Teeth 200g,1,piece,113.64,113.64,21.64,18,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Britannia Good Day 100g,1,piece,31.73,31.73,6.73,18,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Farm Eggs,1,piece,8,8,1.8,0,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Bournvita 500g,2,piece,275.51,526.02,62.02,18,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Chana Dal (loose),0.25,kg,95.24,23.81,5.31,0,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Dairy Milk 50g,3,piece,40,120,18,18,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Clinic Plus Shampoo 175ml,1,piece,140,140,22,18,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Parle-G Biscuit 100g,1,piece,10.55,10.55,2.25,18,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004977,2026-06-03,09:30,normal_sale,active,Walk-in,Lux Soap 100g,3,piece,40.33,120.99,30.99,18,0,1274.27,1274.27,0,209.27,cash:1274.27
KOS-2026-004976,2026-06-03,09:29,normal_sale,active,Rakesh Salunkhe,Sona Masoori Rice (loose),0.25,kg,58,14.5,3,0,0,53.95,21,32.95,13.45,upi:21
KOS-2026-004976,2026-06-03,09:29,normal_sale,active,Rakesh Salunkhe,KitKat 4-finger,1,piece,21.23,21.23,4.23,18,0,53.95,21,32.95,13.45,upi:21
KOS-2026-004976,2026-06-03,09:29,normal_sale,active,Rakesh Salunkhe,Onion,0.5,kg,36.44,18.22,6.22,0,0,53.95,21,32.95,13.45,upi:21
KOS-2026-004975,2026-06-03,09:20,normal_sale,active,Arun Salunkhe,Vim Liquid 500ml,1,piece,122.49,122.49,24.49,18,0,290.97,290.97,0,54.97,upi:290.97
KOS-2026-004975,2026-06-03,09:20,normal_sale,active,Arun Salunkhe,Fortune Sunflower Oil 1L,1,piece,168.48,168.48,30.48,5,0,290.97,290.97,0,54.97,upi:290.97
